"순번","쉼터명칭","사용여부","도로명주소","지번주소","시설유형","시설면적","이용가능인원","운영시작일","운영종료일","평일개방여부","평일 개방시간","평일 종료시간","토요일개방여부","토요일 개방시간","토요일 종료시간","일요일 개방여부","일요일 개방시간","일요일 종료시간","공휴일 개방여부","공휴일 개방시간","공휴일 종료시간","위도","경도","비고","X좌표","Y좌표"
"1140","서초구립 주흥경로당","Y","서울특별시 서초구 신반포로41길 30","서울특별시 서초구 잠원동 44-11","노인시설","91.00","15","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.01660640","37.51115960","","201468.209738","545742.825153"
"1141","잠원동 주민센터","Y","서울특별시 서초구 나루터로 38","서울특별시 서초구 잠원동 58-27","주민센터","1,943.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.01396410","37.51495760","한파특보 발령 시 평일 18:00~21:00 연장 운영","201234.535401","546164.316907"
"1142","잠원동 경로당","Y","서울특별시 서초구 강남대로107길 24","서울특별시 서초구 잠원동 7-9","노인시설","214.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.01731410","37.51787860","","201530.641882","546488.560177"
"1143","반포복지관 경로당 시니어라운지","Y","서울특별시 서초구 사평대로55길 90","서울특별시 서초구 반포동 724-12","노인시설","125.46","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.02127310","37.50788540","","201880.885498","545379.513852"
"1144","반포1동 IT센터 시니어라운지","Y","서울특별시 서초구 사평대로 273","서울특별시 서초구 반포동 20-48","노인시설","60.00","15","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.01338200","37.50508530","","201183.229044","545068.610234"
"1145","반포1동 주민센터","Y","서울특별시 서초구 사평대로 273","서울특별시 서초구 반포동 20-48","주민센터","650.00","50","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.01339830","37.50509520","한파특보 발령 시 평일 18:00~21:00 연장 운영","201184.670124","545069.709212"
"1146","반포복지관 경로당","Y","서울특별시 서초구 사평대로55길 90","서울특별시 서초구 반포동 724-12","노인시설","117.00","30","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.02126500","37.50786620","","201880.169809","545377.382736"
"1147","반포1동경로당","Y","서울특별시 서초구 사평대로55길 90","서울특별시 서초구 반포동 724-12","노인시설","115.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.02127790","37.50789590","","201881.309632","545380.679313"
"1148","반포2동 경로당 시니어라운지","Y","서울특별시 서초구 신반포로15길 28","서울특별시 서초구 반포동 4-2","노인시설","99.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.99488820","37.50509800","","199548.017547","545069.947919"
"1149","반포느티나무쉼터","Y","서울특별시 서초구 신반포로 127","서울특별시 서초구 반포동 1-23","노인시설","119.00","15","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.99825170","37.50436820","","199845.414802","544988.938675"
"1150","반포2동 주민센터","Y","서울특별시 서초구 신반포로 127","서울특별시 서초구 반포동 1-23","주민센터","60.00","10","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.99825440","37.50438950","한파특보 발령 시 평일 18:00~21:00 연장 운영","199845.653581","544991.302696"
"1151","반포2동 경로당","Y","서울특별시 서초구 신반포로15길 28","서울특별시 서초구 반포동 4-2","노인시설","231.00","30","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.99482600","37.50507690","","199542.517729","545067.606391"
"1152","반포3동 경로당 시니어라운지","Y","서울특별시 서초구 신반포로23길 48","서울특별시 서초구 잠원동 72-1","노인시설","82.55","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.00357050","37.50934070","","200315.683716","545540.826911"
"1153","반포3동 주민센터","Y","서울특별시 서초구 신반포로23길 78","서울특별시 서초구 잠원동 71-7","주민센터","270.00","30","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.00555410","37.51207890","한파특보 발령 시 평일 18:00~21:00 연장 운영","200491.044637","545844.740670"
"1154","반포3동 경로당","Y","서울특별시 서초구 신반포로23길 48","서울특별시 서초구 잠원동 72-1","노인시설","163.00","40","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.00328540","37.50935310","","200290.476714","545542.202234"
"1155","반포4동 주민센터","Y","서울특별시 서초구 사평대로28길 70","서울특별시 서초구 반포동 74-7","주민센터","612.00","15","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.00030620","37.49745460","한파특보 발령 시 평일 18:00~21:00 연장 운영","200027.076790","544221.617187"
"1156","반포4동 경로당","Y","서울특별시 서초구 사평대로26길 9-14 ","서울특별시 서초구 반포동 535-12","노인시설","49.00","10","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.99947090","37.49962930","","199953.213866","544462.980724"
"1157","방배본동 주민센터","Y","서울특별시 서초구 동광로19길 38","서울특별시 서초구 방배동 774-9","주민센터","60.00","10","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.98882640","37.49411780","온돌의자한파특보 발령 시 평일 18:00~21:00 연장 운영","199011.891956","543851.334509"
"1158","서초구립 기녕당 경로당","Y","서울특별시 서초구 방배중앙로 159-6 ","서울특별시 서초구 방배동 778-16","노인시설","110.00","15","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.98593040","37.49333100","","198755.778729","543764.044340"
"1159","방배1동 주민센터","Y","서울특별시 서초구 효령로29길 43","서울특별시 서초구 방배동 922-18","주민센터","35.00","10","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.99450460","37.48337010","한파특보 발령 시 평일 18:00~21:00 연장 운영","199513.959068","542658.436952"
"1160","방배1동제1경로당","Y","서울특별시 서초구 서초대로 114-8 ","서울특별시 서초구 방배동 144-18","노인시설","30.00","10","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.99471330","37.48755750","","199532.443646","543123.181867"
"1161","방배2동 주민센터","Y","서울특별시 서초구 청두곶길 36","서울특별시 서초구 방배동 462-13","주민센터","499.00","30","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.98555140","37.47976450","한파특보 발령 시 평일 18:00~21:00 연장 운영","198722.031429","542258.347208"
"1162","방배노인종합 복지관","Y","서울특별시 서초구 방배천로 48","서울특별시 서초구 방배동 455-11","복지회관","139.50","35","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.98280480","37.48074360","","198479.116421","542367.055073"
"1163","방배2동 제2경로당","Y","서울특별시 서초구 방배천로16길 5","서울특별시 서초구 방배동 437-8","노인시설","185.00","25","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.98308260","37.48224460","","198503.717248","542533.641643"
"1164","방배느티나무쉼터","Y","서울특별시 서초구 남부순환로287길 17-6 ","서울특별시 서초구 방배동 478-14","노인시설","535.00","8","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.98727520","37.47652880","","198874.451806","541899.205783"
"1165","방배3동 주민센터","Y","서울특별시 서초구 방배로 40","서울특별시 서초구 방배동 1023-3","주민센터","354.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.99999060","37.47844780","한파특보 발령 시 평일 18:00~21:00 연장 운영","199999.168562","542112.113046"
"1166","방배3동 제2경로당","Y","서울특별시 서초구 남부순환로287길 17-4 ","서울특별시 서초구 방배동 478-13","노인시설","113.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.98739920","37.47653920","","198885.420147","541900.358568"
"1167","방배4동 주민센터","Y","서울특별시 서초구 방배로 173","서울특별시 서초구 방배동 852-14","주민센터","552.59","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.99223820","37.48898890","한파특보 발령 시 평일 18:00~21:00 연장 운영","199313.558616","543282.063565"
"1168","방배4동 경로당","Y","서울특별시 서초구 방배중앙로19길 4","서울특별시 서초구 방배동 821-1","노인시설","146.00","30","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","126.98691130","37.48995720","","198842.470899","543389.584291"
"1169","양재느티나무쉼터","Y","서울특별시 서초구 바우뫼로41길 72-9 ","서울특별시 서초구 양재동 7-32","노인시설","487.29","5","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.04053200","37.48385550","","203584.831686","542713.067342"
"1170","우면주공아파트 경로당","N","서울특별시 서초구 바우뫼로7길 11","서울특별시 서초구 우면동 63","노인시설","106.14","10","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.02427390","37.47025850","","202147.281448","541203.487575"
"1171","서초구립 우면동 경로당","Y","서울특별시 서초구 바우뫼로4길 6","서울특별시 서초구 우면동 6-1","노인시설","195.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.02548300","37.46941650","","202254.264331","541110.065219"
"1172","양재1동 주민센터","Y","서울특별시 서초구 바우뫼로 41","서울특별시 서초구 우면동 68-2","주민센터","70.00","21","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.02668830","37.47163770","한파특보 발령 시 평일 18:00~21:00 연장 운영","202360.817118","541356.617929"
"1173","양재노인종합복지관","Y","서울특별시 서초구 강남대로30길 73-7 ","서울특별시 서초구 양재동 7-44","복지회관","100.00","22","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.04079100","37.48302940","","203607.778529","542621.391096"
"1174","서초구립 암산 경로당","Y","서울특별시 서초구 바우뫼로7길 84","서울특별시 서초구 우면동 55","노인시설","97.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.02448180","37.47355520","","202165.577274","541569.381563"
"1175","말죽거리 경로당","Y","서울특별시 서초구 바우뫼로41길 72-9 ","서울특별시 서초구 양재동 7-32","노인시설","141.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.04049250","37.48383200","","203581.339250","542710.457651"
"1176","서초구립 송동마을 경로당","Y","서울특별시 서초구 송동길 27","서울특별시 서초구 우면동 476-6","노인시설","151.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.01712560","37.46016970","","201515.142796","540083.629176"
"1177","서초구립 새원마을 경로당","Y","서울특별시 서초구 새원3길 8","서울특별시 서초구 원지동 254-14","노인시설","134.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.04997280","37.45389680","","204421.582571","539388.458548"
"1178","양재2동 주민센터","Y","서울특별시 서초구 강남대로12길 44","서울특별시 서초구 양재동 323-1","주민센터","104.00","31","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.04121210","37.47065700","한파특보 발령 시 평일 18:00~21:00 연장 운영","203645.623871","541248.236604"
"1179","잔디마을 경로당","Y","서울특별시 서초구 매헌로6길 58","서울특별시 서초구 양재동 205-4","노인시설","82.00","30","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.03550570","37.46625080","","203141.019851","540759.002522"
"1180","동산마을경로당","Y","서울특별시 서초구 동산로12길 8","서울특별시 서초구 양재동 376-3","노인시설","200.00","30","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.04506510","37.47135410","","203986.423389","541325.761408"
"1181","서초구립 샘마을 경로당","Y","서울특별시 서초구 샘마을길 8","서울특별시 서초구 내곡동 1-2125","노인시설","134.00","10","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.07148410","37.45821900","","206324.534002","539869.390035"
"1182","서초구립 염곡경로당","Y","서울특별시 서초구 염곡말길 9","서울특별시 서초구 염곡동 180-2","노인시설","165.00","20","2024-11-15","2025-03-15","Y","09:00:00","18:00:00","N","","","N","","","N","","","127.05050590","37.46177190","","204468.282577","540262.511549"
