"피난처 ID","시도명","시군구명","시설명","상세주소","시설면적","경도","위도","구분","구분명","관리부서"
"1416","서울특별시","송파구","가락고등학교 운동장","서울특별시 송파구 송이로 42(송파동)","5478.0","127.1172","37.501","1","지진실내구호소","02-2147-3101"
"1417","서울특별시","송파구","가락중학교 운동장","서울특별시 송파구 송이로 45(송파동)","6944.0","127.1182","37.5021","1","지진실내구호소","02-2143-3101"
"1418","서울특별시","송파구","송파초등학교 운동장","서울특별시 송파구 백제고분로 400(송파동)","5547.0","127.1106","37.507","1","지진실내구호소","02-2147-3101"
"1419","서울특별시","송파구","일신여자상업고등학교운동장","서울특별시 송파구 송파대로38길 8(송파동)","13369.0","127.1139","37.5012","1","지진실내구호소","02-2147-3101"
"1420","서울특별시","송파구","일신여자중학교 운동장","서울특별시 송파구 송파대로38길 8(송파동)","13369.0","127.1136","37.501","1","지진실내구호소","02-2147-3101"
"1421","서울특별시","송파구","잠실여자고등학교 운동장","서울특별시 송파구 송파대로38길 8(송파동)","13369.0","127.1132","37.5018","1","지진실내구호소","02-2147-3101"
"1422","서울특별시","송파구","중대초등학교 운동장","서울특별시 송파구 송파대로36길 8(송파동)","5100.0","127.1142","37.5005","1","지진실내구호소","02-2147-3101"
"1423","서울특별시","송파구","석촌초등학교 운동장","서울특별시 송파구 가락로11길 26(석촌동)","4600.0","127.1046","37.5025","1","지진실내구호소","02-2147-3101"
"1424","서울특별시","송파구","배명고등학교운동장","서울특별시 송파구 삼학사로 11(삼전동)","4006.0","127.0958","37.4983","1","지진실내구호소","02-2147-3101"
"1425","서울특별시","송파구","배명중학교 운동장","서울특별시 송파구 삼학사로 11(삼전동)","4006.0","127.0959","37.4983","1","지진실내구호소","02-2147-3101"
"1426","서울특별시","송파구","삼전초등학교 운동장","서울특별시 송파구 백제고분로28길 19(삼전동)","3645.0","127.0926","37.5013","1","지진실내구호소","02-2147-3101"
"1427","서울특별시","송파구","개롱공원","서울특별시 송파구 동남로 178(가락동)","19800.0","127.1307","37.4936","1","지진실내구호소","02-2147-3101"
"1428","서울특별시","송파구","가동초등학교 운동장","서울특별시 송파구 중대로20길 47(가락동)","5250.0","127.1303","37.497","1","지진실내구호소","02-2147-3101"
"1429","서울특별시","송파구","가원중학교 운동장","서울특별시 송파구 중대로10길 40-18 (가락동)","2224.0","127.1224","37.4907","1","지진실내구호소","02-2147-3101"
"1430","서울특별시","송파구","가주초등학교 운동장","서울특별시 송파구 오금로40길 37(가락동)","3103.0","127.1286","37.4966","1","지진실내구호소","02-2147-3101"
"1431","서울특별시","송파구","석촌중학교 운동장","서울특별시 송파구 송이로15길 13(가락동)","7303.0","127.1212","37.5006","1","지진실내구호소","02-2147-3101"
"1432","서울특별시","송파구","송파중학교 운동장","서울특별시 송파구 동남로 203(가락동)","6246.0","127.1297","37.4955","1","지진실내구호소","02-2147-3101"
"1433","서울특별시","송파구","신가초등학교 운동장","서울특별시 송파구 송이로 75(가락동)","5768.0","127.12","37.4999","1","지진실내구호소","02-2147-3101"
"1434","서울특별시","송파구","평화초등학교 운동장","서울특별시 송파구 송파대로26길 22(가락동)","8136.0","127.1221","37.4912","1","지진실내구호소","02-2147-3101"
"1435","서울특별시","송파구","가원초등학교 운동장","서울특별시 송파구 중대로4길 8(문정동)","3763.0","127.1114","37.489","1","지진실내구호소","02-2147-3101"
"1436","서울특별시","송파구","문덕초등학교 운동장","서울특별시 송파구 송이로34길 60(문정동)","1714.0","127.1274","37.4849","1","지진실내구호소","02-2147-3101"
"1437","서울특별시","송파구","문정고등학교 운동장","서울특별시 송파구 송이로34길 62(문정동)","3581.0","127.1274","37.4855","1","지진실내구호소","02-2147-3101"
"1438","서울특별시","송파구","문정중학교 운동장","서울특별시 송파구 문정로 73(문정동)","4848.0","127.1295","37.488","1","지진실내구호소","02-2147-3101"
"1439","서울특별시","송파구","문정초등학교 운동장","서울특별시 송파구 문정로5길 20(문정동)","6230.0","127.1286","37.4888","1","지진실내구호소","02-2147-3101"
"1440","서울특별시","송파구","문현고등학교 운동장","서울특별시 송파구 충민로 115(장지동)","2157.0","127.1289","37.4808","1","지진실내구호소","02-2147-3101"
"1441","서울특별시","송파구","문현중학교 운동장","서울특별시 송파구 충민로 99(장지동)","2478.0","127.1277","37.4802","1","지진실내구호소","02-2147-3101"
"1442","서울특별시","송파구","문현초등학교 운동장","서울특별시 송파구 충민로 137(장지동)","2113.0","127.1304","37.4824","1","지진실내구호소","02-2147-3101"
"1443","서울특별시","송파구","송례중학교 운동장","서울특별시 송파구 위례순환로 429(장지동)","2220.0","127.1396","37.4773","1","지진실내구호소","02-2147-3101"
"1444","서울특별시","송파구","송례초등학교 운동장","서울특별시 송파구 위례순환로 439(장지동)","1760.0","127.1383","37.4773","1","지진실내구호소","02-2147-3101"
"1445","서울특별시","송파구","위례별초등학교 운동장","서울특별시 송파구 위례광장로 243(장지동)","1873.0","127.1451","37.4785","1","지진실내구호소","02-2147-3101"
"1446","서울특별시","송파구","올림픽공원","서울특별시 송파구 올림픽로 424(방이동)","37270.0","127.116","37.5213","1","지진실내구호소","02-2147-3101"
"1447","서울특별시","송파구","방산고등학교 운동장","서울특별시 송파구 오금로27길 18(방이동)","3717.0","127.1211","37.5081","1","지진실내구호소","02-2147-3101"
"1448","서울특별시","송파구","방산중학교 운동장","서울특별시 송파구 오금로29길 31(방이동)","6510.0","127.1216","37.5089","1","지진실내구호소","02-2147-3101"
"1449","서울특별시","송파구","방산초등학교 운동장","서울특별시 송파구 오금로27길 42(방이동)","6510.0","127.1208","37.5092","1","지진실내구호소","02-2147-3101"
"1450","서울특별시","송파구","방이중학교 운동장","서울특별시 송파구 오금로11길 64(방이동)","4985.0","127.1129","37.5143","1","지진실내구호소","02-2147-3101"
"1451","서울특별시","송파구","방이초등학교 운동장","서울특별시 송파구 위례성대로10길 4(방이동)","5921.0","127.1209","37.5133","1","지진실내구호소","02-2147-3101"
"1452","서울특별시","송파구","보성고등학교 운동장","서울특별시 송파구 양재대로 1278(방이동)","8119.0","127.134","37.5196","1","지진실내구호소","02-2147-3101"
"1453","서울특별시","송파구","보성중학교운동장","서울특별시 송파구 양재대로 1278(방이동)","8119.0","127.1338","37.5195","1","지진실내구호소","02-2147-3101"
"1454","서울특별시","송파구","서울체육고등학교 운동장","서울특별시 송파구 강동대로 232(방이동)","6447.0","127.1286","37.5223","1","지진실내구호소","02-2147-3101"
"1455","서울특별시","송파구","서울체육중학교운동장","서울특별시 송파구 강동대로 232(방이동)","6447.0","127.1287","37.5222","1","지진실내구호소","02-2147-3101"
"1456","서울특별시","송파구","세륜초등학교 운동장","서울특별시 송파구 양재대로 1264(방이동)","4193.0","127.1335","37.5186","1","지진실내구호소","02-2147-3101"
"1457","서울특별시","송파구","오륜중학교 운동장","서울특별시 송파구 양재대로 1242(방이동)","2650.0","127.1386","37.5157","1","지진실내구호소","02-2147-3101"
"1458","서울특별시","송파구","오륜초등학교 운동장","서울특별시 송파구 양재대로 1196(방이동)","5364.0","127.1344","37.512","1","지진실내구호소","02-2147-3101"
"1459","서울특별시","송파구","창덕여자고등학교 운동장","서울특별시 송파구 양재대로 1240(방이동)","8845.0","127.1398","37.5155","1","지진실내구호소","02-2147-3101"
"1460","서울특별시","송파구","한국체육대학교 운동장","서울특별시 송파구 양재대로 1239(방이동)","19800.0","127.1309","37.5192","1","지진실내구호소","02-2147-3101"
"1461","서울특별시","송파구","오금공원","서울특별시 송파구 오금로 363(오금동)","219167.0","127.1316","37.5008","1","지진실내구호소","02-2147-3101"
"1462","서울특별시","송파구","개롱초등학교 운동장","서울특별시 송파구 문정로 211(오금동)","2441.0","127.1395","37.4969","1","지진실내구호소","02-2147-3101"
"1463","서울특별시","송파구","거여초등학교 운동장","서울특별시 송파구 마천로25길 18(오금동)","2100.0","127.1408","37.5045","1","지진실내구호소","02-2147-3101"
"1464","서울특별시","송파구","보인고등학교운동장","서울특별시 송파구 오금로49길 18(오금동)","7343.0","127.1384","37.4976","1","지진실내구호소","02-2147-3101"
"1465","서울특별시","송파구","보인중학교 운동장","서울특별시 송파구 오금로49길 18(오금동)","7343.0","127.1381","37.4977","1","지진실내구호소","02-2147-3101"
"1466","서울특별시","송파구","세륜중학교 운동장","서울특별시 송파구 양재대로72길 41(오금동)","2558.0","127.1314","37.5084","1","지진실내구호소","02-2147-3101"
"1467","서울특별시","송파구","오금고등학교 운동장","서울특별시 송파구 중대로 247(오금동)","9264.0","127.1292","37.5041","1","지진실내구호소","02-2147-3101"
"1468","서울특별시","송파구","오금중학교 운동장","서울특별시 송파구 오금로35길 20(오금동)","8171.0","127.1283","37.5049","1","지진실내구호소","02-2147-3101"
"1469","서울특별시","송파구","오금초등학교 운동장","서울특별시 송파구 위례성대로22길 11(오금동)","2850.0","127.1319","37.509","1","지진실내구호소","02-2147-3101"
"1470","서울특별시","송파구","오주중학교 운동장","서울특별시 송파구 동남로 281(오금동)","5160.0","127.1362","37.501","1","지진실내구호소","02-2147-3101"
"1471","서울특별시","송파구","거원중학교 운동장","서울특별시 송파구 양산로2길 30(거여동)","5142.0","127.1461","37.4876","1","지진실내구호소","02-2147-3101"
"1472","서울특별시","송파구","거원초등학교 운동장","서울특별시 송파구 양산로2길 26(거여동)","5142.0","127.1452","37.4878","1","지진실내구호소","02-2147-3101"
"1473","서울특별시","송파구","서울인공지능고등학교 운동장","서울특별시 송파구 양산로 21(거여동)","4405.0","127.1428","37.4913","1","지진실내구호소","02-2147-3101"
"1474","서울특별시","송파구","영풍초등학교 운동장","서울특별시 송파구 오금로57길 15(거여동)","3025.0","127.1428","37.4958","1","지진실내구호소","02-2147-3101"
"1475","서울특별시","송파구","천마공원","서울특별시 송파구 성내천로33가길 20(마천동)","7311.0","127.1586","37.5004","1","지진실내구호소","02-2147-3101"
